Time;SS-RSRP
12:18:03;-107.25
12:18:03;-95.06
12:18:03;-112.15
12:18:05;-118.64
12:18:05;-135.54
12:18:05;-127.52
12:18:05;-132.06
12:18:05;-134.43
12:18:05;-122.62
12:18:05;-123.73
12:18:05;-121.31
12:18:05;-137.93
12:18:05;-136.5
12:18:05;-126.96
12:18:05;-124.67
12:18:05;-103.59
12:18:05;-124.02
12:18:05;-117.89
12:18:05;-97.61
12:18:05;-112.59
12:18:05;-115.08
12:18:05;-107.92
12:18:06;-134.22
12:18:06;-110.78
12:18:06;-133.72
12:18:06;-93.12
12:18:06;-129.93
12:18:06;-124.37
12:18:06;-117.99
12:18:06;-137.63
12:18:06;-127.09
12:18:06;-127.16
12:18:06;-109.82
12:18:06;-123.62
12:18:06;-128.25
12:18:06;-111.26
12:18:06;-123.03
12:18:06;-101.87
12:18:06;-127.65
12:18:06;-120.19
12:18:06;-129.97
12:18:06;-130.11
12:18:06;-129.35
12:18:06;-125.21
12:18:06;-112.38
12:18:06;-124.62
12:18:06;-107.56
12:18:06;-134.72
12:18:06;-129.24
12:18:06;-114.29
12:18:06;-121.08
12:18:06;-124.36
12:18:06;-121.46
12:18:06;-117.43
12:18:06;-110.16
12:18:06;-88
12:18:06;-93.06
12:18:06;-79.48
12:18:06;-98.17
12:18:06;-100.73
12:18:06;-92.34
12:18:06;-107.43
12:18:07;-131.07
12:18:07;-121.06
12:18:07;-135.09
12:18:07;-135.25
12:18:07;-137.88
12:18:07;-136.35
12:18:07;-119.77
12:18:07;-125.57
12:18:07;-123.83
12:18:07;-135.06
12:18:07;-134.34
12:18:07;-124.41
12:18:07;-127.48
12:18:07;-97.6
12:18:07;-118.31
12:18:07;-90.42
12:18:07;-108.43
12:18:07;-114.46
12:18:07;-111.56
12:18:08;-128.71
12:18:08;-110.65
12:18:08;-133.62
12:18:08;-94.77
12:18:08;-125.72
12:18:08;-132.19
12:18:08;-119.44
12:18:08;-135.56
12:18:08;-126.37
12:18:08;-110.96
12:18:08;-125.59
12:18:08;-124.95
12:18:08;-111.57
12:18:08;-127.75
12:18:08;-100.11
12:18:08;-116.69
12:18:08;-131.31
12:18:08;-127.37
12:18:08;-130.62
12:18:08;-137.52
12:18:08;-133.09
12:18:08;-114.18
12:18:08;-128.38
12:18:08;-106.79
12:18:08;-134.57
12:18:08;-131.28
12:18:08;-117.65
12:18:08;-116.9
12:18:08;-125.86
12:18:08;-123.76
12:18:08;-119.75
12:18:08;-88.54
12:18:08;-108.43
12:18:08;-89.4
12:18:08;-100.51
12:18:08;-104.21
12:18:08;-99.87
12:18:09;-131.38
12:18:09;-122.3
12:18:09;-129.19
12:18:09;-135.62
12:18:09;-142.53
12:18:09;-135.21
12:18:09;-121.54
12:18:09;-122.32
12:18:09;-136.36
12:18:09;-124.31
12:18:09;-135.19
12:18:09;-131.29
12:18:09;-129.31
12:18:09;-133.55
12:18:09;-130.26
12:18:09;-109.25
12:18:09;-119.04
12:18:09;-100.59
12:18:09;-116.97
12:18:09;-111.32
12:18:09;-120.21
12:18:10;-128.04
12:18:10;-115.57
12:18:10;-130.6
12:18:10;-97.15
12:18:10;-127.08
12:18:10;-132.87
12:18:10;-120.4
12:18:10;-138.38
12:18:10;-133.16
12:18:10;-126.25
12:18:10;-115.9
12:18:10;-126.77
12:18:10;-125.28
12:18:10;-115.11
12:18:10;-126.88
12:18:10;-106.73
12:18:10;-127.69
12:18:10;-118.82
12:18:10;-131.97
12:18:10;-133.94
12:18:10;-133.13
12:18:10;-118.29
12:18:10;-118.19
12:18:10;-131.11
12:18:10;-112.78
12:18:10;-128.88
12:18:10;-130.58
12:18:10;-119.64
12:18:10;-116.73
12:18:10;-127.77
12:18:10;-124.46
12:18:11;-125.86
12:18:11;-86.46
12:18:11;-94.77
12:18:11;-81.52
12:18:11;-100.8
12:18:11;-99.7
12:18:11;-92.85
12:18:11;-106.05
12:18:12;-135.4
12:18:12;-124.39
12:18:12;-134.83
12:18:12;-130.27
12:18:12;-135.84
12:18:12;-123.47
12:18:12;-132.21
12:18:12;-124.78
12:18:12;-132.44
12:18:12;-132.72
12:18:12;-125.1
12:18:12;-129.26
12:18:12;-101.52
12:18:12;-115.25
12:18:12;-90.79
12:18:12;-106.6
12:18:12;-114.17
12:18:12;-127.08
12:18:12;-116.17
12:18:12;-132.31
12:18:12;-99.35
12:18:12;-128.59
12:18:12;-127.4
12:18:12;-122.52
12:18:12;-131.51
12:18:12;-131.07
12:18:12;-116.3
12:18:12;-127.7
12:18:12;-124.18
12:18:12;-116.52
12:18:12;-126.9
12:18:12;-106.82
12:18:12;-124.56
12:18:12;-119.16
12:18:12;-130.81
12:18:12;-130.13
12:18:12;-131.66
12:18:12;-121.65
12:18:12;-117.92
12:18:12;-129.27
12:18:12;-112.53
12:18:12;-126.87
12:18:12;-123.57
12:18:12;-120.78
12:18:12;-115.68
12:18:12;-130.99
12:18:12;-124.83
12:18:13;-123.06
12:18:13;-93.99
12:18:13;-94.57
12:18:13;-86.94
12:18:13;-107.12
12:18:13;-102.3
12:18:13;-95.46
12:18:14;-135.82
12:18:14;-117.9
12:18:14;-131.82
12:18:14;-127
12:18:14;-137.53
12:18:14;-131.21
12:18:14;-119.81
12:18:14;-123.52
12:18:14;-134.72
12:18:14;-118.19
12:18:14;-135.6
12:18:14;-125.37
12:18:14;-124.36
12:18:14;-102.52
12:18:14;-125.84
12:18:14;-99.58
12:18:14;-112.93
12:18:14;-113.06
12:18:14;-108.48
12:18:14;-125.41
12:18:14;-108.35
12:18:14;-123.48
12:18:14;-130.13
12:18:14;-92.19
12:18:14;-125.42
12:18:14;-122.98
12:18:14;-118.31
12:18:14;-130.47
12:18:14;-125.64
12:18:14;-126.88
12:18:14;-107.58
12:18:14;-124.39
12:18:14;-121.7
12:18:14;-108.25
12:18:14;-124.22
12:18:14;-97.71
12:18:14;-125.15
12:18:14;-115.45
12:18:14;-129.19
12:18:14;-124.93
12:18:14;-131.51
12:18:14;-123.3
12:18:14;-109.67
12:18:14;-126.47
12:18:14;-104.08
12:18:14;-129.53
12:18:14;-116.43
12:18:14;-116.14
12:18:14;-124.92
12:18:14;-123.18
12:18:14;-124.92
12:18:14;-90.76
12:18:14;-88.59
12:18:14;-86.44
12:18:14;-103.07
12:18:14;-104.22
12:18:14;-95.73
12:18:14;-112.2
12:18:14;-129.12
12:18:14;-121.93
12:18:14;-138.65
12:18:14;-127.36
12:18:14;-132.32
12:18:14;-134.27
12:18:14;-119.86
12:18:14;-125.47
12:18:14;-122.81
12:18:14;-134.38
12:18:14;-129.41
12:18:14;-128.32
12:18:14;-128.46
12:18:15;-103.89
12:18:15;-116.29
12:18:15;-93.69
12:18:15;-107.69
12:18:15;-120.86
12:18:15;-112.66
12:18:15;-119.21
12:18:15;-129.24
12:18:15;-112.88
12:18:15;-129.94
12:18:15;-132.59
12:18:15;-99.31
12:18:15;-129.41
12:18:15;-126.13
12:18:15;-124.29
12:18:15;-135.94
12:18:15;-135.22
12:18:15;-132.09
12:18:15;-113.36
12:18:15;-128.41
12:18:15;-122.82
12:18:15;-114.32
12:18:15;-129.25
12:18:15;-102.49
12:18:15;-125.62
12:18:15;-121.44
12:18:15;-134.94
12:18:15;-134.22
12:18:15;-128.26
12:18:15;-124.06
12:18:15;-115.63
12:18:15;-127.06
12:18:15;-109.24
12:18:15;-128.63
12:18:15;-119.68
12:18:15;-119.18
12:18:15;-129.68
12:18:15;-127.5
12:18:16;-130.19
12:18:16;-121.6
12:18:16;-95.75
12:18:16;-93.44
12:18:16;-77.68
12:18:16;-96.41
12:18:16;-103.22
12:18:16;-90.85
12:18:17;-133.76
12:18:17;-120.86
12:18:17;-127.17
12:18:17;-128.16
12:18:17;-131.9
12:18:17;-131.72
12:18:17;-124.44
12:18:17;-124.59
12:18:17;-123.1
12:18:17;-137.88
12:18:17;-137.97
12:18:17;-122.89
12:18:17;-130.16
12:18:17;-133.43
12:18:19;-111.04
12:18:19;-125.95
12:18:19;-99.98
12:18:19;-120.31
12:18:19;-109.29
12:18:19;-125.07
12:18:19;-129.05
12:18:19;-115.05
12:18:19;-131.09
12:18:19;-134.54
12:18:19;-98.73
12:18:19;-128.24
12:18:19;-136.05
12:18:19;-123.3
12:18:19;-133.79
12:18:19;-131.56
12:18:19;-134.96
12:18:19;-113.98
12:18:19;-125.39
12:18:19;-115.19
12:18:19;-135.32
12:18:19;-105.33
12:18:19;-126.91
12:18:19;-124.22
12:18:19;-137.94
12:18:19;-129.19
